"Name","organ","mouse_index","fold change"
"Clp1","Sperm","385",0.00769185944875007
"Clp1","Pachytene/Diplotene","385",0.0129363090728979
"Clp1","Thyroid","385",0.634646694887659
"Clp1","Tongue","385",0.281801759804207
"Clp1","mFat","385",0.16572460812307
"Clp1","pFat","385",0.442258883248731
"Clp1","Cerebellum","385",1.13559815861547
"Clp1","LN","391",0.0270043683537043
"Clp1","Whole blood","391",0.0826015973172131
"Clp1","Cerebrum","391",0.808013060936328
"Clp1","Ear lobe","391",0.577152186383091
"Clp1","Eyeball","391",0.769190573235094
"Clp1","Heart","391",0.713456561922366
"Clp1","Kidney","391",0.342827995382426
"Clp1","Large intestine(crude)","391",0.0189342710305653
"Clp1","Large intestine(basal layer)","391",0.130389106630571
"Clp1","Liver","391",0.354233773110356
"Clp1","Lung","391",0.407183514980364
"Clp1","Oral mucosa","391",0.544058597714336
"Clp1","Small intestine(basal layer)","391",0.158126705243906
"Clp1","Spleen","391",0.0487137625204077
"Clp1","B cell","391",0.00875038260095699
"Clp1","CD4 effector/memory","391",0.0200976971388695
"Clp1","CD4 naive","391",0.0351709699930216
"Clp1","CD8 central memory","391",0.06366510943691
"Clp1","CD8 effector/memory","391",0.211557136007887
"Clp1","CD8 naive","391",0.0223147467820502
"Clp1","Treg","391",0.0273210184847625
"Clp1","Crude tail","391",0.265599912918061
"Clp1","Tail epidermis","391",0.0871023253761638
"Clp1","Thyroid","391",0.680404183029608
"Clp1","Tongue","391",0.792603991109157
"Clp1","mFat","391",0.233524684270953
"Clp1","pFat","391",0.570406194279573
"Clp1","Cerebellum","391",0.699466090102811
"Clp1","Whole blood","8",0.0925245598280132
"Clp1","Cerebrum","8",0.496543643819567
"Clp1","Epididymis","8",0.108096914475047
"Clp1","Sperm","8",0.00133761369716426
"Clp1","Dorsal skin dermis","8",0.313283306486465
"Clp1","Ear lobe","8",0.365094814566202
"Clp1","Eyeball","8",0.45082483314444
"Clp1","Heart","8",0.664868781194655
"Clp1","Kidney","8",0.27048784414748
"Clp1","Large intestine(basal layer)","8",0.197502568560816
"Clp1","Large intestine(epithelium)","8",0.0112531969309463
"Clp1","LN","8",0.0519340005409792
"Clp1","Lung","8",0.434712606665593
"Clp1","Oral mucosa","8",0.26000864338192
"Clp1","Dorsal epidermis","8",0.0770407341812912
"Clp1","Small intestine(basal layer)","8",0.096074985354423
"Clp1","Small intestine(epithelium)","8",0.0100761570005858
"Clp1","Spleen","8",0.0493632053546528
"Clp1","B cell","8",0.0239843822627127
"Clp1","CD4 effector/memory","8",0.00676219610368701
"Clp1","CD4 naive","8",0.0223307745987439
"Clp1","CD8 central memory","8",0.0739053639490564
"Clp1","CD8 effector/memory","8",0.066933159802919
"Clp1","CD8 naive","8",0.0189516817483353
"Clp1","Treg","8",0.0241507003703107
"Clp1","Tail epidermis","8",0.0739053639490564
"Clp1","Thyroid","8",0.276406429391504
"Clp1","Tongue","8",0.562228304620834
"Clp1","mFat","8",0.16339422912754
"Clp1","pFat","8",0.286410246336385
"Clp1","Cerebellum","8",0.705956428661378
"Clp1","Crude testis","A221",0.0526854219948849
"Clp1","Spermatogonia","A221",0.017799813061324
"Clp1","Meiosis II","A221",0.0261931746631407
"Clp1","Round spermatid","A221",0.0307692307692308
"Clp1","Sperm","A221",0.0907555101559737
"Clp1","Pachytene/Diplotene","A221",0.00853415694721014
"Dnmt3b","LN","264",0.824614822483405
"Dnmt3b","Epididymis","264",1.07631918353614
"Dnmt3b","Heart","264",1.23733373639661
"Dnmt3b","Kidney","264",1.1237945461559
"Dnmt3b","Large intestine(crude)","264",0.88420344305501
"Dnmt3b","Lung","264",1.02431922351038
"Dnmt3b","Small intestine(basal layer)","264",0.860315146077497
"Dnmt3b","Spleen","264",0.595558992487848
"Dnmt3b","Tail epidermis","264",0.864689059608591
"Dnmt3b","Crude testis","264",0.161161890876465
"Dnmt3b","Spermatogonia","264",0.152414063814277
"Dnmt3b","Meiosis II","264",0.118432120226546
"Dnmt3b","Round spermatid","264",0.155105702910335
"Dnmt3b","Sperm","264",0.305501037402568
"Dnmt3b","Pachytene/Diplotene","264",0.145012056300118
"Dnmt3b","Crude tail","264",1.04397460145906
"Dnmt3b","Cerebellum","264",1.209218863904
"Dnmt3b","LN","385",0.759378679975327
"Dnmt3b","Cerebrum","385",1.18936802557057
"Dnmt3b","Epididymis","385",0.559860931980037
"Dnmt3b","Dorsal skin dermis","385",0.801099085964224
"Dnmt3b","Ear lobe","385",0.678629507093591
"Dnmt3b","Eyeball","385",0.815230191218527
"Dnmt3b","Heart","385",1.02248640161498
"Dnmt3b","Kidney","385",0.902708461840408
"Dnmt3b","Large intestine(basal layer)","385",0.811865642348455
"Dnmt3b","Large intestine(epithelium)","385",0.732219637696483
"Dnmt3b","Liver","385",0.893662144158351
"Dnmt3b","Lung","385",0.901650325802326
"Dnmt3b","Oral mucosa","385",0.664834856726294
"Dnmt3b","Dorsal epidermis","385",0.827679022037795
"Dnmt3b","Small intestine(basal layer)","385",0.627151909381484
"Dnmt3b","Small intestine(epithelium)","385",0.626815454494477
"Dnmt3b","Spleen","385",0.758369315314305
"Dnmt3b","B cell","385",1.22166769472327
"Dnmt3b","CD4 effector/memory","385",0.92928839791398
"Dnmt3b","CD4 naive","385",0.693769977008916
"Dnmt3b","CD8 central memory","385",1.31827709075665
"Dnmt3b","CD8 effector/memory","385",1.28301351734568
"Dnmt3b","CD8 naive","385",0.618740537206303
"Dnmt3b","Treg","385",0.798065296251511
"Dnmt3b","Crude tail","385",0.758032860427298
"Dnmt3b","Tail epidermis","385",0.785285706274884
"Dnmt3b","Crude testis","385",0.157124432232378
"Dnmt3b","Spermatogonia","385",0.241238153984187
"Dnmt3b","Meiosis II","385",0.156115067571356
"Dnmt3b","Round spermatid","385",0.155778612684349
"Dnmt3b","Sperm","385",0.189424101385073
"Dnmt3b","Pachytene/Diplotene","385",0.160488981102451
"Dnmt3b","Thyroid","385",1.11363361547763
"Dnmt3b","Tongue","385",0.668535860483374
"Dnmt3b","mFat","385",0.957550608422587
"Dnmt3b","pFat","385",0.71856877120035
"Dnmt3b","Cerebellum","385",1.12443223237818
"Dnmt3b","LN","391",0.561031896480673
"Dnmt3b","Whole blood","391",0.454215775158658
"Dnmt3b","Cerebrum","391",0.958872496497156
"Dnmt3b","Ear lobe","391",0.660430231599769
"Dnmt3b","Eyeball","391",0.722156867452524
"Dnmt3b","Heart","391",0.813920454545455
"Dnmt3b","Kidney","391",0.679920288479787
"Dnmt3b","Large intestine(crude)","391",0.51347027027027
"Dnmt3b","Large intestine(basal layer)","391",0.57552390132448
"Dnmt3b","Liver","391",0.600593422896233
"Dnmt3b","Lung","391",0.792961345091898
"Dnmt3b","Oral mucosa","391",0.764031978900519
"Dnmt3b","Small intestine(basal layer)","391",0.559112594176073
"Dnmt3b","Spleen","391",0.564493530042034
"Dnmt3b","B cell","391",0.699947325171789
"Dnmt3b","CD4 effector/memory","391",0.39127761610034
"Dnmt3b","CD4 naive","391",0.25232610566873
"Dnmt3b","CD8 central memory","391",0.363236676206796
"Dnmt3b","CD8 effector/memory","391",0.455627354519988
"Dnmt3b","CD8 naive","391",0.248025078369906
"Dnmt3b","Treg","391",0.261379702243203
"Dnmt3b","Crude tail","391",0.625203761755486
"Dnmt3b","Tail epidermis","391",0.548916179015907
"Dnmt3b","Thyroid","391",0.81620374186104
"Dnmt3b","Tongue","391",0.692570434025889
"Dnmt3b","mFat","391",0.886278488916641
"Dnmt3b","pFat","391",0.812226694223866
"Dnmt3b","Cerebellum","391",0.789005192450342
"Dnmt3b","Whole blood","8",0.419811912225705
"Dnmt3b","Cerebrum","8",0.820710973724884
"Dnmt3b","Epididymis","8",0.376209882832399
"Dnmt3b","Sperm","8",0.134621729908084
"Dnmt3b","Dorsal skin dermis","8",0.688340628730601
"Dnmt3b","Ear lobe","8",0.554816720687005
"Dnmt3b","Eyeball","8",0.649289303044617
"Dnmt3b","Heart","8",0.817290228841264
"Dnmt3b","Kidney","8",0.66279210558179
"Dnmt3b","Large intestine(basal layer)","8",0.615421455938697
"Dnmt3b","Large intestine(epithelium)","8",0.51919014084507
"Dnmt3b","LN","8",0.586378378378378
"Dnmt3b","Lung","8",0.692093473786173
"Dnmt3b","Oral mucosa","8",0.538161559888579
"Dnmt3b","Dorsal epidermis","8",0.710013318803729
"Dnmt3b","Small intestine(basal layer)","8",0.451232408687871
"Dnmt3b","Small intestine(epithelium)","8",0.404132433092004
"Dnmt3b","Spleen","8",0.471385288671941
"Dnmt3b","B cell","8",0.682460865174213
"Dnmt3b","CD4 effector/memory","8",0.550914154255963
"Dnmt3b","CD4 naive","8",0.463827519777022
"Dnmt3b","CD8 central memory","8",0.541575492341357
"Dnmt3b","CD8 effector/memory","8",0.47794984009426
"Dnmt3b","CD8 naive","8",0.345949507845641
"Dnmt3b","Treg","8",0.403680833030633
"Dnmt3b","Tail epidermis","8",0.699124726477024
"Dnmt3b","Thyroid","8",0.796362784889166
"Dnmt3b","Tongue","8",0.766194454534447
"Dnmt3b","mFat","8",0.914789341460401
"Dnmt3b","pFat","8",0.623875845602865
"Dnmt3b","Cerebellum","8",0.845364366384678
"Dnmt3b","Crude testis","A221",0.174031690140845
"Dnmt3b","Spermatogonia","A221",0.175345242620043
"Dnmt3b","Meiosis II","A221",0.0610641130244342
"Dnmt3b","Round spermatid","A221",0.0974000358615743
"Dnmt3b","Sperm","A221",0.207719856744926
"Dnmt3b","Pachytene/Diplotene","A221",0.200430761434182
"Gtf2i","LN","264",0.485646258503401
"Gtf2i","Epididymis","264",0.965929394368801
"Gtf2i","Heart","264",1.1389211136891
"Gtf2i","Kidney","264",0.986605189647629
"Gtf2i","Large intestine(crude)","264",0.96075411250077
"Gtf2i","Lung","264",0.768357695614789
"Gtf2i","Small intestine(basal layer)","264",0.915655227650792
"Gtf2i","Spleen","264",0.530989881486524
"Gtf2i","Tail epidermis","264",1.08865750723923
"Gtf2i","Crude testis","264",0.112007886143799
"Gtf2i","Spermatogonia","264",0.106093278294621
"Gtf2i","Meiosis II","264",0.033639332142197
"Gtf2i","Round spermatid","264",0.0395539399913745
"Gtf2i","Sperm","264",0.170414638654427
"Gtf2i","Pachytene/Diplotene","264",0.120510134926992
"Gtf2i","Crude tail","264",0.970028275212064
"Gtf2i","Cerebellum","264",1.11564290555111
"Gtf2i","LN","385",0.337502310393691
"Gtf2i","Cerebrum","385",1.19216314459984
"Gtf2i","Epididymis","385",0.448770870556343
"Gtf2i","Dorsal skin dermis","385",0.737847329184893
"Gtf2i","Ear lobe","385",0.634711354814861
"Gtf2i","Eyeball","385",0.939683322038075
"Gtf2i","Heart","385",0.99772041155813
"Gtf2i","Kidney","385",0.799581048610683
"Gtf2i","Large intestine(basal layer)","385",0.816955209167642
"Gtf2i","Large intestine(epithelium)","385",0.768435287566622
"Gtf2i","Liver","385",0.877362797917998
"Gtf2i","Lung","385",0.807414965986395
"Gtf2i","Oral mucosa","385",0.721212494609081
"Gtf2i","Dorsal epidermis","385",0.756700141704146
"Gtf2i","Small intestine(basal layer)","385",0.98847883679379
"Gtf2i","Small intestine(epithelium)","385",0.982194565954039
"Gtf2i","Spleen","385",0.415870864395293
"Gtf2i","B cell","385",0.484997843632555
"Gtf2i","CD4 effector/memory","385",0.317540508902717
"Gtf2i","CD4 naive","385",0.187419136220812
"Gtf2i","CD8 central memory","385",0.505558806319485
"Gtf2i","CD8 effector/memory","385",0.355715624845824
"Gtf2i","CD8 naive","385",0.233257347051938
"Gtf2i","Treg","385",0.313708430007734
"Gtf2i","Crude tail","385",0.887191177376625
"Gtf2i","Tail epidermis","385",0.946706918858974
"Gtf2i","Crude testis","385",0.135666317540509
"Gtf2i","Spermatogonia","385",0.186679810239665
"Gtf2i","Meiosis II","385",0.0587764155012014
"Gtf2i","Round spermatid","385",0.0639516973692317
"Gtf2i","Sperm","385",0.120879797917565
"Gtf2i","Pachytene/Diplotene","385",0.10387530035118
"Gtf2i","Thyroid","385",0.788701985047693
"Gtf2i","Tongue","385",0.652824841352967
"Gtf2i","mFat","385",1.01028895323763
"Gtf2i","pFat","385",0.642209163005648
"Gtf2i","Cerebellum","385",1.11564290555111
"Gtf2i","LN","391",0.480377201497712
"Gtf2i","Whole blood","391",0.412702815143531
"Gtf2i","Cerebrum","391",0.871446401331299
"Gtf2i","Ear lobe","391",0.736097628622937
"Gtf2i","Eyeball","391",0.733982377896225
"Gtf2i","Heart","391",0.806888696881627
"Gtf2i","Kidney","391",0.72325327510917
"Gtf2i","Large intestine(crude)","391",0.839904420549582
"Gtf2i","Large intestine(basal layer)","391",0.603972864280782
"Gtf2i","Liver","391",0.748023852447649
"Gtf2i","Lung","391",0.622382471224518
"Gtf2i","Oral mucosa","391",0.951047011510193
"Gtf2i","Small intestine(basal layer)","391",0.63452692342383
"Gtf2i","Spleen","391",0.511995562335321
"Gtf2i","B cell","391",0.370394209016146
"Gtf2i","CD4 effector/memory","391",0.609658797578261
"Gtf2i","CD4 naive","391",0.311165344722392
"Gtf2i","CD8 central memory","391",0.495256058692508
"Gtf2i","CD8 effector/memory","391",1.27455196573128
"Gtf2i","CD8 naive","391",0.312634077972598
"Gtf2i","Treg","391",0.446568717054637
"Gtf2i","Crude tail","391",0.856096793569978
"Gtf2i","Tail epidermis","391",1.00097073914852
"Gtf2i","Thyroid","391",0.779919567327694
"Gtf2i","Tongue","391",0.73558315873491
"Gtf2i","mFat","391",0.879632929436921
"Gtf2i","pFat","391",1.06702085204031
"Gtf2i","Cerebellum","391",0.768270697545417
"Gtf2i","Whole blood","8",0.408169102714453
"Gtf2i","Cerebrum","8",0.815797816930115
"Gtf2i","Epididymis","8",0.359693508746566
"Gtf2i","Sperm","8",0.138224181360202
"Gtf2i","Dorsal skin dermis","8",0.594086354076457
"Gtf2i","Ear lobe","8",0.601019240001477
"Gtf2i","Eyeball","8",0.684491978609626
"Gtf2i","Heart","8",0.776079331399125
"Gtf2i","Kidney","8",0.629281600484995
"Gtf2i","Large intestine(basal layer)","8",0.676072341634315
"Gtf2i","Large intestine(epithelium)","8",0.679880774962742
"Gtf2i","LN","8",0.316905615292712
"Gtf2i","Lung","8",0.545100246828043
"Gtf2i","Oral mucosa","8",0.480019794630706
"Gtf2i","Dorsal epidermis","8",0.606937167106915
"Gtf2i","Small intestine(basal layer)","8",0.778296118483627
"Gtf2i","Small intestine(epithelium)","8",0.670410797590471
"Gtf2i","Spleen","8",0.299394714827026
"Gtf2i","B cell","8",0.415727572461985
"Gtf2i","CD4 effector/memory","8",0.193565149612437
"Gtf2i","CD4 naive","8",0.209508612193176
"Gtf2i","CD8 central memory","8",0.163279366172925
"Gtf2i","CD8 effector/memory","8",0.272525958368191
"Gtf2i","CD8 naive","8",0.116062751631265
"Gtf2i","Treg","8",0.148096825877972
"Gtf2i","Tail epidermis","8",1.22828600954677
"Gtf2i","Thyroid","8",0.727548111190306
"Gtf2i","Tongue","8",0.724635170830988
"Gtf2i","mFat","8",0.977092877967514
"Gtf2i","pFat","8",0.544599777310405
"Gtf2i","Cerebellum","8",0.999566411331117
"Gtf2i","Crude testis","A221",0.0697466467958271
"Gtf2i","Spermatogonia","A221",0.0362167300380228
"Gtf2i","Meiosis II","A221",0.0786240786240786
"Gtf2i","Round spermatid","A221",0.0605927639714388
"Gtf2i","Sperm","A221",0.108128170233824
"Gtf2i","Pachytene/Diplotene","A221",0.0316539923954373
"Kidins220","LN","264",0.354965312190287
"Kidins220","Epididymis","264",1.12413394919169
"Kidins220","Heart","264",1.0746413715352
"Kidins220","Kidney","264",0.77972626176219
"Kidins220","Large intestine(crude)","264",0.77641454965358
"Kidins220","Lung","264",0.71594421927595
"Kidins220","Small intestine(basal layer)","264",0.784642032332563
"Kidins220","Spleen","264",0.626830233478433
"Kidins220","Tail epidermis","264",0.963048498845266
"Kidins220","Crude testis","264",0.211749422632794
"Kidins220","Spermatogonia","264",0.243360277136259
"Kidins220","Meiosis II","264",0.221709006928406
"Kidins220","Round spermatid","264",0.22993648960739
"Kidins220","Sperm","264",0.209151270207852
"Kidins220","Pachytene/Diplotene","264",0.195294457274827
"Kidins220","Crude tail","264",0.835811620577922
"Kidins220","Cerebellum","264",1.21247113163972
"Kidins220","LN","385",0.228637413394919
"Kidins220","Cerebrum","385",1.22502886836028
"Kidins220","Epididymis","385",0.727915704387991
"Kidins220","Dorsal skin dermis","385",0.79546766743649
"Kidins220","Ear lobe","385",0.714491916859122
"Kidins220","Eyeball","385",0.812788683602771
"Kidins220","Heart","385",0.97993648960739
"Kidins220","Kidney","385",0.52439376443418
"Kidins220","Large intestine(basal layer)","385",0.667725173210162
"Kidins220","Large intestine(epithelium)","385",0.718593275958145
"Kidins220","Liver","385",0.879924757027903
"Kidins220","Lung","385",0.785371655104063
"Kidins220","Oral mucosa","385",0.705398383371824
"Kidins220","Dorsal epidermis","385",0.852193995381062
"Kidins220","Small intestine(basal layer)","385",0.568995381062356
"Kidins220","Small intestine(epithelium)","385",0.497113163972286
"Kidins220","Spleen","385",0.390588914549654
"Kidins220","B cell","385",0.425663972286374
"Kidins220","CD4 effector/memory","385",0.0801096997690531
"Kidins220","CD4 naive","385",0.0762124711316397
"Kidins220","CD8 central memory","385",0.282283464566929
"Kidins220","CD8 effector/memory","385",0.251492002864646
"Kidins220","CD8 naive","385",0.0731812933025404
"Kidins220","Treg","385",0.0812502429732146
"Kidins220","Crude tail","385",0.84526558891455
"Kidins220","Tail epidermis","385",0.766887990762125
"Kidins220","Crude testis","385",0.252453810623557
"Kidins220","Spermatogonia","385",0.354647806004619
"Kidins220","Meiosis II","385",0.21824480369515
"Kidins220","Round spermatid","385",0.188799076212471
"Kidins220","Sperm","385",0.058891454965358
"Kidins220","Pachytene/Diplotene","385",0.186633949191686
"Kidins220","Thyroid","385",1.08832562298332
"Kidins220","Tongue","385",0.656466512702078
"Kidins220","mFat","385",0.858256351039261
"Kidins220","pFat","385",0.651710443809657
"Kidins220","Cerebellum","385",1.17090069284065
"Kidins220","LN","391",0.156010230179028
"Kidins220","Whole blood","391",0.153452685421995
"Kidins220","Cerebrum","391",0.921035805626598
"Kidins220","Ear lobe","391",0.69309462915601
"Kidins220","Eyeball","391",0.724923913747329
"Kidins220","Heart","391",0.92274280136652
"Kidins220","Kidney","391",0.6384209630764
"Kidins220","Large intestine(crude)","391",0.581462096910349
"Kidins220","Large intestine(basal layer)","391",0.4487453012293
"Kidins220","Liver","391",0.517263427109974
"Kidins220","Lung","391",0.603260869565217
"Kidins220","Oral mucosa","391",0.899616368286445
"Kidins220","Small intestine(basal layer)","391",0.415194884287454
"Kidins220","Spleen","391",0.382992327365729
"Kidins220","B cell","391",0.290989798908465
"Kidins220","CD4 effector/memory","391",0.0724646056053164
"Kidins220","CD4 naive","391",0.0620629875758451
"Kidins220","CD8 central memory","391",0.137667267675596
"Kidins220","CD8 effector/memory","391",0.212383226606275
"Kidins220","CD8 naive","391",0.0306278713629403
"Kidins220","Treg","391",0.120723634077156
"Kidins220","Crude tail","391",0.741123259375334
"Kidins220","Tail epidermis","391",0.482097186700767
"Kidins220","Thyroid","391",0.897058823529412
"Kidins220","Tongue","391",0.896610010329608
"Kidins220","mFat","391",0.879931389365352
"Kidins220","pFat","391",0.94171596707046
"Kidins220","Cerebellum","391",0.769501278772379
"Kidins220","Whole blood","8",0.302717333238363
"Kidins220","Cerebrum","8",0.792858255047491
"Kidins220","Epididymis","8",0.417916914910903
"Kidins220","Sperm","8",0.0122534718170148
"Kidins220","Dorsal skin dermis","8",0.640179527719692
"Kidins220","Ear lobe","8",0.649756181024895
"Kidins220","Eyeball","8",0.72010778039744
"Kidins220","Heart","8",0.801334514935099
"Kidins220","Kidney","8",0.503258093103269
"Kidins220","Large intestine(basal layer)","8",0.552673204682063
"Kidins220","Large intestine(epithelium)","8",0.487255284734229
"Kidins220","LN","8",0.237717372952895
"Kidins220","Lung","8",0.624302768075901
"Kidins220","Oral mucosa","8",0.549905645942775
"Kidins220","Dorsal epidermis","8",0.697492571547725
"Kidins220","Small intestine(basal layer)","8",0.415113925364613
"Kidins220","Small intestine(epithelium)","8",0.357191052057923
"Kidins220","Spleen","8",0.527834351663272
"Kidins220","B cell","8",0.269857433808554
"Kidins220","CD4 effector/memory","8",0.0819475577334098
"Kidins220","CD4 naive","8",0.094308003467206
"Kidins220","CD8 central memory","8",0.158859470468432
"Kidins220","CD8 effector/memory","8",0.738968092328581
"Kidins220","CD8 naive","8",0.0704475682662789
"Kidins220","Treg","8",0.0691237032789449
"Kidins220","Tail epidermis","8",0.845213849287169
"Kidins220","Thyroid","8",0.586620926243568
"Kidins220","Tongue","8",0.743783558358964
"Kidins220","mFat","8",0.833737275811924
"Kidins220","pFat","8",0.593665527617688
"Kidins220","Cerebellum","8",1.07510946446615
"Kidins220","Crude testis","A221",0.188744492163534
"Kidins220","Spermatogonia","A221",0.137384556533144
"Kidins220","Meiosis II","A221",0.0761199056921522
"Kidins220","Round spermatid","A221",0.120700965232874
"Kidins220","Sperm","A221",0.138011934513184
"Kidins220","Pachytene/Diplotene","A221",0.18656757199847
"Phb2","LN","264",0.108631874715921
"Phb2","Epididymis","264",0.594335242222566
"Phb2","Heart","264",0.785813337815691
"Phb2","Kidney","264",0.508262617239839
"Phb2","Large intestine(crude)","264",0.160191920755301
"Phb2","Lung","264",0.481446688586191
"Phb2","Small intestine(basal layer)","264",0.181086519114688
"Phb2","Spleen","264",0.0693667655118051
"Phb2","Tail epidermis","264",0.204767063921994
"Phb2","Crude testis","264",0.092864881597276
"Phb2","Spermatogonia","264",0.125367590156323
"Phb2","Meiosis II","264",0.0325027085590466
"Phb2","Round spermatid","264",0.0436464943507197
"Phb2","Sperm","264",0.104472991796935
"Phb2","Pachytene/Diplotene","264",0.069648661197957
"Phb2","Crude tail","264",0.392586505980097
"Phb2","Cerebellum","264",1.2476396842594
"Phb2","LN","385",0.0520043336944745
"Phb2","Cerebrum","385",1.09580560284786
"Phb2","Epididymis","385",0.110973533508745
"Phb2","Dorsal skin dermis","385",0.181550843522675
"Phb2","Ear lobe","385",0.252128153536604
"Phb2","Eyeball","385",0.57715523912707
"Phb2","Heart","385",0.518650363720786
"Phb2","Kidney","385",0.229376257545272
"Phb2","Large intestine(basal layer)","385",0.220089769385544
"Phb2","Large intestine(epithelium)","385",0.0599649555454604
"Phb2","Liver","385",0.204853783539343
"Phb2","Lung","385",0.421346225362588
"Phb2","Oral mucosa","385",0.143476242067791
"Phb2","Dorsal epidermis","385",0.113295155548677
"Phb2","Small intestine(basal layer)","385",0.173657328586906
"Phb2","Small intestine(epithelium)","385",0.0770778517257391
"Phb2","Spleen","385",0.0478254140225971
"Phb2","B cell","385",0.0371459526389104
"Phb2","CD4 effector/memory","385",0.0826497446215756
"Phb2","CD4 naive","385",0.0594335242222566
"Phb2","CD8 central memory","385",0.215700344431688
"Phb2","CD8 effector/memory","385",0.108638224805178
"Phb2","CD8 naive","385",0.063612443894134
"Phb2","Treg","385",0.117409757532462
"Phb2","Crude tail","385",0.256771397616468
"Phb2","Tail epidermis","385",0.0835783934375484
"Phb2","Crude testis","385",0.0417891967187742
"Phb2","Spermatogonia","385",0.155084352267451
"Phb2","Meiosis II","385",0.0111437857916731
"Phb2","Round spermatid","385",0.00557189289583656
"Phb2","Sperm","385",0.0069648661197957
"Phb2","Pachytene/Diplotene","385",0.0157870298715369
"Phb2","Thyroid","385",0.485817540026054
"Phb2","Tongue","385",0.226590311097353
"Phb2","mFat","385",0.152762730227519
"Phb2","pFat","385",0.357499405752318
"Phb2","Cerebellum","385",1.17659804983749
"Phb2","LN","391",0.0467401725790988
"Phb2","Whole blood","391",0.075503355704698
"Phb2","Cerebrum","391",0.844918504314477
"Phb2","Ear lobe","391",0.432526366251198
"Phb2","Eyeball","391",0.645421540943929
"Phb2","Heart","391",0.382489682912814
"Phb2","Kidney","391",0.151945361062083
"Phb2","Large intestine(crude)","391",0.0594229941151141
"Phb2","Large intestine(basal layer)","391",0.0855321409598017
"Phb2","Liver","391",0.198106423777565
"Phb2","Lung","391",0.188398849472675
"Phb2","Oral mucosa","391",0.259587727708533
"Phb2","Small intestine(basal layer)","391",0.129354906492961
"Phb2","Spleen","391",0.0456615532118888
"Phb2","B cell","391",0.0518055367278983
"Phb2","CD4 effector/memory","391",0.0084429747414339
"Phb2","CD4 naive","391",0.0472806585520298
"Phb2","CD8 central memory","391",0.225264940055865
"Phb2","CD8 effector/memory","391",0.225590070973554
"Phb2","CD8 naive","391",0.0188812839273071
"Phb2","Treg","391",0.0966119739123487
"Phb2","Crude tail","391",0.248603571709543
"Phb2","Tail epidermis","391",0.0963566634707574
"Phb2","Thyroid","391",0.205297219558965
"Phb2","Tongue","391",0.512741312741313
"Phb2","mFat","391",0.114783872139484
"Phb2","pFat","391",0.265637065637066
"Phb2","Cerebellum","391",0.597195589645254
"Phb2","Whole blood","8",0.0810321768546928
"Phb2","Cerebrum","8",0.665799908990444
"Phb2","Epididymis","8",0.0992887211496589
"Phb2","Sperm","8",0.0178492309639851
"Phb2","Dorsal skin dermis","8",0.20230961978429
"Phb2","Ear lobe","8",0.29513583560883
"Phb2","Eyeball","8",0.602262016965127
"Phb2","Heart","8",0.3990727532097
"Phb2","Kidney","8",0.181169757489301
"Phb2","Large intestine(basal layer)","8",0.16793405329414
"Phb2","Large intestine(epithelium)","8",0.0499855114459577
"Phb2","LN","8",0.0568393856753265
"Phb2","Lung","8",0.305991440798859
"Phb2","Oral mucosa","8",0.166684824054908
"Phb2","Dorsal epidermis","8",0.0909415121255349
"Phb2","Small intestine(basal layer)","8",0.113501917701359
"Phb2","Small intestine(epithelium)","8",0.0538256516934278
"Phb2","Spleen","8",0.0599606098183675
"Phb2","B cell","8",0.042891531110949
"Phb2","CD4 effector/memory","8",0.0199714693295292
"Phb2","CD4 naive","8",0.00928727221557729
"Phb2","CD8 central memory","8",0.0625866219272011
"Phb2","CD8 effector/memory","8",0.120358888321541
"Phb2","CD8 naive","8",0.0208993033565548
"Phb2","Treg","8",0.00998573466476462
"Phb2","Tail epidermis","8",0.0844700561674812
"Phb2","Thyroid","8",0.342898656011624
"Phb2","Tongue","8",0.443295292439372
"Phb2","mFat","8",0.150094996833439
"Phb2","pFat","8",0.208519446562806
"Phb2","Cerebellum","8",1.04194156456173
"Phb2","Crude testis","A221",0.0873659808751087
"Phb2","Spermatogonia","A221",0.134006054490414
"Phb2","Meiosis II","A221",0.0447690857681433
"Phb2","Round spermatid","A221",0.049495352682899
"Phb2","Sperm","A221",0.0673275955986491
"Phb2","Pachytene/Diplotene","A221",0.0270433905146317
"Prpf3","LN","264",0.13008800880088
"Prpf3","Epididymis","264",0.421227749126601
"Prpf3","Heart","264",0.793064438933124
"Prpf3","Kidney","264",0.381622590766472
"Prpf3","Large intestine(crude)","264",0.17218432873066
"Prpf3","Lung","264",0.366063738156761
"Prpf3","Small intestine(basal layer)","264",0.179670603892863
"Prpf3","Spleen","264",0.080968945140606
"Prpf3","Tail epidermis","264",0.112294127433039
"Prpf3","Crude testis","264",0.0214606554649809
"Prpf3","Spermatogonia","264",0.0244551655298619
"Prpf3","Meiosis II","264",0.00149725503244053
"Prpf3","Round spermatid","264",0.00848444518382965
"Prpf3","Sperm","264",0.055897521211113
"Prpf3","Pachytene/Diplotene","264",0.00499085010813509
"Prpf3","Crude tail","264",0.243889968299417
"Prpf3","Cerebellum","264",1.02961237730827
"Prpf3","LN","385",0.057893861254367
"Prpf3","Cerebrum","385",0.69422725004159
"Prpf3","Epididymis","385",0.0898353019464315
"Prpf3","Dorsal skin dermis","385",0.195142239228082
"Prpf3","Ear lobe","385",0.186158709033439
"Prpf3","Eyeball","385",0.355847612710032
"Prpf3","Heart","385",0.611379138246548
