"value"
-2.67580798282705
-3.16910913261851
-3.89142884489686
-1.62774896483542
-1.43764472848697
-3.70912068218404
-3.56216343965417
-3.01350322355463
-2.72542514121622
-3.83919042699587
-3.20403309686385
-3.43341934166919
-1.17783653994646
-1.26730199781103
-2.10107187317672
-3.58609806667159
-3.54164986907952
-4.3291800603046
-1.18486506304934
-2.26999863781902
-0.959077728467819
-2.30669091430583
-2.77972533864886
-3.00768462697647
-2.06458537691556
-1.0749767742148
-3.34564486949557
-3.07165051937496
-0.319313875560883
-3.31460853280934
-3.19472238769718
-2.0769854582962
-0.918563728203048
-3.53075102217397
-2.58562124770279
-3.53081430344681
-1.10857106386621
-0.913678738880413
-3.52893534469145
-2.86451838521071
-3.39470150298623
-1.53525101884879
-2.03538119484794
-2.47027757080222
-0.931273663226284
-2.68218087562043
-0.708125600983051
-1.92934358359333
-3.55475767537624
-1.43625818971174
-2.3247317543271
-3.45534380835744
-2.33787016755949
-2.34114808829309
-4.16659078816583
-2.70769077589031
-2.99385731729395
-1.67302179344024
-3.36873696245996
0.278102017938669
-0.517555298514481
-0.509540617377292
-3.29907893703856
-1.00189370023899
-3.70058760647903
-2.53999121492949
-3.11669820153495
-2.21748962600525
-0.477937849402574
-2.56596253261695
-3.73986115346619
-1.98734408605187
-3.66015904748348
-3.3767596522381
-1.6863367642464
-4.01262021270715
-1.85916271581267
-1.35670014661581
-2.15248624466954
-1.74634980941941
-3.96964029628702
-4.43249873522762
-4.75330395096233
-4.01881799206658
-0.995145861441616
-0.401231801781047
-2.04258263306773
-0.268191521098728
-2.33043309356482
-0.84944374715791
-0.0172249667863711
-0.1787799811867
-0.219628729244084
-0.154280002795553
-0.216975643823728
-0.257630396078625
-0.109049502249882
-0.116319428498622
-0.408908792431525
-0.479595744779007
-0.363774705586165
-0.00773841598195826
-0.0516945176832551
-0.0223303155630833
-0.19455673807276
-0.897838425943934
-0.17961827631391
0.00235577961108043
-0.118941112909788
0.028017451451734
-0.013018341527087
-0.0340346447423722
-0.598936053434175
-0.213150938060452
-0.0555191622936233
-1.57900830013775
-0.185988650122756
-0.306673701568687
-0.274103557135584
-0.215779946188972
-0.232547514119359
-0.33735785331327
-0.250373951910652
-1.17089589467597
-0.536759794061026
-0.175619761802215
-0.368117757736572
-0.455324872845765
-0.531358738136233
-0.520241268905173
-0.255596653114961
-0.379593611633218
-0.226927301468673
-0.794087667051794
-0.320781554325403
-0.149546675220146
-0.112941386336266
-0.13747632704119
-0.0598131469976137
-0.426044605979348
-0.769773071509208
-0.165798043450184
-0.0609600685465916
-0.860987044035431
0.142453002122525
-0.0963749568739143
-0.0499329936161625
-0.289061605301275
-0.00570001145300305
-0.339219384180388
0.0455780648155186
-1.1192915160452
0.181888601732618
0.0943196121313775
0.303641000699411
-0.00313529577612415
0.0220204250601644
0.319605598116545
0.683532179792068
-0.0107566069798548
0.246690001058786
-0.298803447119676
-1.04435302961847
0.301033424001996
0.365810501243815
0.513114835554421
0.435058034941799
-0.9798046398714
0.303138460564006
0.134701091980456
0.310403936013594
0.403283811514158
-1.4576210053691
0.388955364839084
0.581403900178433
0.460190468506942
0.530685671299799
0.42436442070286
-1.23412533802085
-0.833652739034213
-1.60415378178596
-0.399243941834667
0.0134826291694554
-1.62144964627028
-1.54014490365346
-1.38773679856495
-1.43506912013102
-1.98945180057194
-1.15651199014266
-1.72896423554497
-0.415576480500371
-0.575686622943279
-0.468284489137017
-2.34424349198404
-2.15485388948368
-0.824023428028652
-1.09081814611865
-1.05618307280938
-0.410821520437828
-1.3458936624618
-0.434191226710949
-1.39811262925177
-0.419889728164975
-0.546671967071414
-2.34657049432318
-1.72775697779408
-0.625134440922776
-1.67990055616827
-1.22290457916884
-1.5349809662897
-0.58848467852965
-1.7701403329858
-1.90599235805075
-2.38726924364133
2.07010964038417
-0.223713277947113
-1.74245383381871
-1.35124046209852
-1.19009639476729
-1.0090711506823
-0.467326204985566
-0.430637766479425
-0.509354866605638
-1.60994013402986
-0.495037175098844
-1.30989373738615
-0.331837014874573
-0.23158377003018
-0.44189926660961
-2.2365911079773
-0.137708352295821
-1.45931151055515
-0.62997583451102
-0.824313226438483
-1.27034527129596
1.58631279605795
-1.14506080042172
0.101093090997199
0.594100212244645
-0.442036334000425
-1.55524808217239
0.0840984615144565
0.319547185781365
-0.0455210802370551
-1.35666794054838
-0.123435554090434
0.285047738542125
-1.08907992878631
-0.294976355368792
-1.47976760268289
-1.87156542585963
-1.11689029279368
-0.141025649774701
-0.273955368293328
-0.316275231041912
0.0977423507166839
-1.52719507555913
-0.00166641087637378
-1.80681252702049
-1.45642924456349
-0.653904652117951
-1.78781209171821
0.0353917723650388
-0.288016611975287
-1.48428951457755
-0.263683884675057
-1.51537045384596
-1.39116482605069
-1.39720934886609
-1.75036513358673
-0.863974364341994
-0.508037605674277
-1.67182858868003
-1.49194641344472
-1.2324374899507
-1.38712646959566
-1.71077116558051
-1.23004142166429
-1.25110809610188
-0.652238764771686
-0.594495354809473
-0.533699882970678
-1.59249807507511
-1.93766495783013
-0.909138894424356
-0.815771247973044
-0.994152336582292
-0.574236384347481
-1.17628551664126
-0.639070793750883
-1.07309183463223
-0.555420993485398
-0.653203641390327
-2.17758874621776
-1.50449861403914
-0.697340760177175
-1.44006897921609
-1.28070825880661
-1.02886074868889
-0.761010854814101
-1.46466956408775
-1.3621419939757
-1.48946115542615
1.64718053862284
-0.488853354632081
-1.47759412091483
-1.27649946338791
-1.17642960180172
-0.601137974791528
-0.483535368627556
-0.309225471499976
-0.382184284020008
-0.902169191075572
-0.424372469316634
-0.978394423750714
-0.0616574099138777
-0.082039578277193
-0.446833865319985
-1.34531697091057
-0.197732185986042
-1.11474230635087
-0.623572880575765
-0.414871581726718
-0.735649502371602
1.4532447253056
-0.794853799813415
-0.19192547904732
-0.201703528789863
-0.152218404717221
-1.68687115664972
0.126252821059467
0.189918789907352
-0.0938886513858477
-0.778033231046433
-0.419971381592902
0.113159102409428
-0.726501315621119
-0.0584154779699193
-0.595704421460337
-1.47700322994909
-1.17233326606321
-0.33933217846145
-0.675708124276878
-0.19789087777305
-0.0292068280358802
-0.897765719562716
-0.301378131818229
-0.802122380177527
-1.03472105402032
-0.741679520894482
-1.35724629217191
-0.113853651697605
-0.29941863230966
-0.957290069115072
-0.500485878578438
-1.02762809188302
-0.445559689887533
-1.01115172335185
-1.5794403687381
-0.668298885532372
0.0771703797142632
-1.63503013516706
-1.47654267744021
-1.01849643946542
-1.49788589136112
-1.8668085663037
-1.58481902600344
-1.60379288587987
-0.565338861564547
-0.745491599183014
-0.392789443457806
-1.87197501736347
-2.35291811207798
-0.122339048529553
-0.488852085511451
-0.896120072598532
-1.11546873858783
-0.969712738971579
-0.618468385323439
-1.78961489012244
-0.442048026928438
-0.71419098434977
-2.41341782639955
-1.60921972523901
-0.646306711038434
-1.36034689627956
-1.29595195737342
-1.44840433106111
0.11835770511442
-1.70904584592386
-2.15547252942134
-2.26226910837246
-0.50614375997957
-0.955986571230408
-2.04398212274124
-1.57669308193434
-1.76020127396707
-0.800570810209262
-1.03198529092457
-0.455264229391228
-1.0110667820871
-2.13944421867168
-0.392679439171991
-1.47537999144137
-1.0998548404864
-0.46079063123341
-0.364244765672001
-2.39700168199515
-0.589345347309641
-1.48113046001055
-0.499584164386231
-1.23028457170127
-1.67799853295977
2.15073117027042
-1.754847289277
-0.018563067793989
-0.843358458505043
-0.526995512450869
-2.80479174728803
-0.813499669427444
-0.850147470004188
-1.2385004159132
-1.71331361548903
-1.31443073764695
-0.432254991985597
-1.85759706519446
-0.651034943328157
-1.75052076830551
-2.23185711896145
-2.13290516526566
-0.972117347035425
-1.28342797090954
-1.02953340094273
-0.604496389468935
-2.16374281916087
-0.0857551142944422
-2.06884715415286
-2.07306257434802
-1.43144939840277
-2.29985735146072
-0.276591659718069
-0.54962885777595
-1.61369183570435
-0.521440140545085
-1.57028792452645
-2.02434824484013
