"Name","type","organ","median_FC","mouse_index"
"48-Gpi1","unknown","11-mFat",0.417344108416274,"391"
"25-Jup","unknown","11-mFat",0.52916234330744,"391"
"80-Phb","unknown","11-mFat",0.155733824747671,"391"
"77-Prmt5","unknown","11-mFat",0.148427222781088,"391"
"68-Rnaseh2c","unknown","11-mFat",0.669874007594063,"391"
"75-Tex10","unknown","11-mFat",0.196837099797091,"391"
"76-Usp7","unknown","11-mFat",0.222637190530691,"391"
"09-NC1","control","11-mFat",0.804611276573893,"391"
"88-Akirin2","unknown","11-mFat",0.323632338237395,"391"
"78-Clp1","unknown","11-mFat",0.233524684270953,"391"
"22-Dnmt3b","unknown","11-mFat",0.886278488916641,"391"
"37-Gtf2i","unknown","11-mFat",0.879632929436921,"391"
"38-Kidins220","unknown","11-mFat",0.879931389365352,"391"
"81-Phb2","unknown","11-mFat",0.114783872139484,"391"
"95-Prpf3","unknown","11-mFat",0.14461074181314,"391"
"56-Sdhd","unknown","11-mFat",0.53176077970344,"391"
"47-Thap1","unknown","11-mFat",1.09204238520673,"391"
"65-Vps52","unknown","11-mFat",0.2921839482427,"391"
"07-NC2","control","11-mFat",0.930715143200137,"391"
"46-Arf4","unknown","11-mFat",0.207696885538584,"391"
"62-Crkl","unknown","11-mFat",0.505516549648947,"391"
"34-Elavl1","unknown","11-mFat",0.727963628961118,"391"
"89-Hcfc1","unknown","11-mFat",0.213050802376097,"391"
"31-Krit1","unknown","11-mFat",0.627337463092688,"391"
"23-Phgdh","unknown","11-mFat",0.767184202592704,"391"
"96-Prpf31","unknown","11-mFat",0.0761142857142857,"391"
"63-Shoc2","unknown","11-mFat",0.410468098749599,"391"
"16-Tnrc6a","unknown","11-mFat",0.655111503643188,"391"
"85-Wdr77","unknown","11-mFat",0.195729537366548,"391"
"08-NC3","control","11-mFat",0.747673516867003,"391"
"67-Arglu1","unknown","11-mFat",0.479141835518474,"391"
"51-Ctnnbl1","unknown","11-mFat",0.683126684636119,"391"
"26-Ets2","unknown","11-mFat",0.55090524335763,"391"
"82-Hdac3","unknown","11-mFat",0.290254237288136,"391"
"92-Mcrs1","unknown","11-mFat",0.218261063924899,"391"
"86-Pnkp","unknown","11-mFat",0.313939555318866,"391"
"36-Psen1","unknown","11-mFat",0.582683307332293,"391"
"15-Slk","unknown","11-mFat",0.746413628212791,"391"
"84-Tra2b","unknown","11-mFat",0.626280466266337,"391"
"90-Wtap","unknown","11-mFat",0.233323623652782,"391"
"06-NC4","control","11-mFat",1.0125,"391"
"66-Arid4b","unknown","11-mFat",0.323974836905871,"391"
"49-Ddx11","unknown","11-mFat",1.13351992097465,"391"
"42-Fbxl5","unknown","11-mFat",0.624897892501225,"391"
"27-Hdac7","unknown","11-mFat",0.842941965140778,"391"
"24-Mfn2","unknown","11-mFat",0.928484000699423,"391"
"74-Pno1","unknown","11-mFat",0.390055836213773,"391"
"43-Ptbp1","unknown","11-mFat",1.15268253327955,"391"
"52-Sprtn","unknown","11-mFat",0.57089552238806,"391"
"44-Trim28","unknown","11-mFat",1.39765223771093,"391"
"29-Ybx1","unknown","11-mFat",1.14408504863153,"391"
"04-NC5","control","11-mFat",1.08285431119921,"391"
"28-Asf1a","unknown","11-mFat",1.09571428571429,"391"
"94-Ddx24","unknown","11-mFat",0.209464701318852,"391"
"32-Fth1","unknown","11-mFat",1.16722754336008,"391"
"70-Hsp90ab1","unknown","11-mFat",1.43676092544987,"391"
"02-Morf4l2","unknown","11-mFat",1.12092882991556,"391"
"55-Ppp2r1a","unknown","11-mFat",2.21860465116279,"391"
"50-Ptma","unknown","11-mFat",0.918324849606664,"391"
"69-Strap","unknown","11-mFat",0.985970703527955,"391"
"35-Tsc2","unknown","11-mFat",1.26763264436395,"391"
"61-Ythdc1","unknown","11-mFat",0.352853598014888,"391"
"01-NC6","control","11-mFat",1.2192118226601,"391"
"10-Atg13","unknown","11-mFat",0.945774121166791,"391"
"21-Derl1","unknown","11-mFat",0.859532374100719,"391"
"17-Ggnbp2","unknown","11-mFat",1.07286012526096,"391"
"97-Hspa9","unknown","11-mFat",0.175339656498334,"391"
"11-Mov10","unknown","11-mFat",1.01160659743433,"391"
"41-Ppp6c","unknown","11-mFat",0.431059506531205,"391"
"40-Rere","unknown","11-mFat",0.740972556571979,"391"
"59-Tardbp","unknown","11-mFat",0.479916897506925,"391"
"33-Tsg101","unknown","11-mFat",0.567981438515081,"391"
"18-Zfp110","unknown","11-mFat",1.07896794370602,"391"
"03-NC7","control","11-mFat",1.20557320948423,"391"
"60-Brd4","unknown","11-mFat",0.440242057488654,"391"
"45-Dhx30","unknown","11-mFat",0.685944855413584,"391"
"72-Gnl3","unknown","11-mFat",0.461464968152866,"391"
"93-Hspd1","unknown","11-mFat",0.154620853080569,"391"
"87-Nsrp1","unknown","11-mFat",0.4875,"391"
"20-Prkaca","unknown","11-mFat",0.972105092442426,"391"
"58-Rhoa","unknown","11-mFat",0.540385989992852,"391"
"39-Tax1bp1","unknown","11-mFat",1.34546636334092,"391"
"19-Upf3a","unknown","11-mFat",1.29646017699115,"391"
"91-Zpr1","unknown","11-mFat",0.527677694071405,"391"
"05-NC8","control","11-mFat",1.36695772058824,"391"
"30-Ccm2","unknown","11-mFat",0.89767995240928,"391"
"83-Dkc1","unknown","11-mFat",0.172993753003364,"391"
"71-Ndufa13","unknown","11-mFat",0.314778325123153,"391"
"57-Impdh2","unknown","11-mFat",0.975762314308053,"391"
"98-Mcm3ap","unknown","11-mFat",0.130689751466071,"391"
"12-Pdha1","unknown","11-mFat",0.704367026496565,"391"
"13-Prkacb","unknown","11-mFat",0.668106107341147,"391"
"73-Rnaseh1","unknown","11-mFat",0.476061776061776,"391"
"14-Tbx6","unknown","11-mFat",0.938620315046171,"391"
"53-Use1","unknown","11-mFat",0.283889829204493,"391"
"54-Adar","unknown","31-CD4 effector/memory",0.225178688144384,"391"
"64-Chd8","unknown","31-CD4 effector/memory",0.133005737154726,"391"
"79-Dnmt1","unknown","31-CD4 effector/memory",0.0200477156998896,"391"
"48-Gpi1","unknown","31-CD4 effector/memory",0.248587570621469,"391"
"25-Jup","unknown","31-CD4 effector/memory",0.161695989598147,"391"
"80-Phb","unknown","31-CD4 effector/memory",0.0137030719129319,"391"
"77-Prmt5","unknown","31-CD4 effector/memory",0.0465935206464527,"391"
"68-Rnaseh2c","unknown","31-CD4 effector/memory",0.0406881629637448,"391"
"75-Tex10","unknown","31-CD4 effector/memory",0.0232785377629613,"391"
"76-Usp7","unknown","31-CD4 effector/memory",0.00549168924361134,"391"
"09-NC1","control","31-CD4 effector/memory",1.33542166714129,"391"
"88-Akirin2","unknown","31-CD4 effector/memory",0.0463238633496493,"391"
"78-Clp1","unknown","31-CD4 effector/memory",0.0200976971388695,"391"
"22-Dnmt3b","unknown","31-CD4 effector/memory",0.39127761610034,"391"
"37-Gtf2i","unknown","31-CD4 effector/memory",0.609658797578261,"391"
"38-Kidins220","unknown","31-CD4 effector/memory",0.0724646056053164,"391"
"81-Phb2","unknown","31-CD4 effector/memory",0.0084429747414339,"391"
"95-Prpf3","unknown","31-CD4 effector/memory",0.00412165115843377,"391"
"56-Sdhd","unknown","31-CD4 effector/memory",0.0334050360622548,"391"
"47-Thap1","unknown","31-CD4 effector/memory",0.365281777046483,"391"
"65-Vps52","unknown","31-CD4 effector/memory",0.166666666666667,"391"
"07-NC2","control","31-CD4 effector/memory",0.568503937007874,"391"
"46-Arf4","unknown","31-CD4 effector/memory",1.32380189866179,"391"
"62-Crkl","unknown","31-CD4 effector/memory",0.209156744814042,"391"
"34-Elavl1","unknown","31-CD4 effector/memory",0.0210883529269179,"391"
"89-Hcfc1","unknown","31-CD4 effector/memory",0.0016098738932117,"391"
"31-Krit1","unknown","31-CD4 effector/memory",0.179811749432003,"391"
"23-Phgdh","unknown","31-CD4 effector/memory",0.0209487117746208,"391"
"96-Prpf31","unknown","31-CD4 effector/memory",0.0185633575464084,"391"
"63-Shoc2","unknown","31-CD4 effector/memory",0.00469483568075117,"391"
"16-Tnrc6a","unknown","31-CD4 effector/memory",0.965666983308454,"391"
"85-Wdr77","unknown","31-CD4 effector/memory",0.0633749045558666,"391"
"08-NC3","control","31-CD4 effector/memory",0.41153483358038,"391"
"67-Arglu1","unknown","31-CD4 effector/memory",0,"391"
"51-Ctnnbl1","unknown","31-CD4 effector/memory",0.209052425919896,"391"
"26-Ets2","unknown","31-CD4 effector/memory",0.382900086238758,"391"
"82-Hdac3","unknown","31-CD4 effector/memory",0.0288796680497925,"391"
"92-Mcrs1","unknown","31-CD4 effector/memory",0.017985012489592,"391"
"86-Pnkp","unknown","31-CD4 effector/memory",0,"391"
"36-Psen1","unknown","31-CD4 effector/memory",0.050880626223092,"391"
"15-Slk","unknown","31-CD4 effector/memory",0.131528783835303,"391"
"84-Tra2b","unknown","31-CD4 effector/memory",0.110035659704534,"391"
"90-Wtap","unknown","31-CD4 effector/memory",0.0966815571155073,"391"
"06-NC4","control","31-CD4 effector/memory",0.343501326259947,"391"
"66-Arid4b","unknown","31-CD4 effector/memory",0.00950202357909555,"391"
"49-Ddx11","unknown","31-CD4 effector/memory",0.00240336471059483,"391"
"42-Fbxl5","unknown","31-CD4 effector/memory",0.110420293459338,"391"
"27-Hdac7","unknown","31-CD4 effector/memory",0,"391"
"24-Mfn2","unknown","31-CD4 effector/memory",0.585817060637205,"391"
"74-Pno1","unknown","31-CD4 effector/memory",0.259810554803789,"391"
"43-Ptbp1","unknown","31-CD4 effector/memory",0.0990825688073395,"391"
"52-Sprtn","unknown","31-CD4 effector/memory",0.456947466583774,"391"
"44-Trim28","unknown","31-CD4 effector/memory",0.677898909811695,"391"
"29-Ybx1","unknown","31-CD4 effector/memory",0.148446490218642,"391"
"04-NC5","control","31-CD4 effector/memory",1.83380762663631,"391"
"28-Asf1a","unknown","31-CD4 effector/memory",0.0549520766773163,"391"
"94-Ddx24","unknown","31-CD4 effector/memory",0.0044543429844098,"391"
"32-Fth1","unknown","31-CD4 effector/memory",0.284576393917451,"391"
"70-Hsp90ab1","unknown","31-CD4 effector/memory",0.327440430438124,"391"
"02-Morf4l2","unknown","31-CD4 effector/memory",2.99021207177814,"391"
"55-Ppp2r1a","unknown","31-CD4 effector/memory",0,"391"
"50-Ptma","unknown","31-CD4 effector/memory",0.0130039011703511,"391"
"69-Strap","unknown","31-CD4 effector/memory",0.0819112627986348,"391"
"35-Tsc2","unknown","31-CD4 effector/memory",0.356454121306376,"391"
"61-Ythdc1","unknown","31-CD4 effector/memory",0.117602713908783,"391"
"01-NC6","control","31-CD4 effector/memory",0.488856412130069,"391"
"10-Atg13","unknown","31-CD4 effector/memory",1.5256947087933,"391"
"21-Derl1","unknown","31-CD4 effector/memory",0.463450725066588,"391"
"17-Ggnbp2","unknown","31-CD4 effector/memory",0.870912220309811,"391"
"97-Hspa9","unknown","31-CD4 effector/memory",0,"391"
"11-Mov10","unknown","31-CD4 effector/memory",0.466572836030964,"391"
"41-Ppp6c","unknown","31-CD4 effector/memory",0,"391"
"40-Rere","unknown","31-CD4 effector/memory",0.476770265940404,"391"
"59-Tardbp","unknown","31-CD4 effector/memory",0,"391"
"33-Tsg101","unknown","31-CD4 effector/memory",0.118586088939567,"391"
"18-Zfp110","unknown","31-CD4 effector/memory",0.238046795523906,"391"
"03-NC7","control","31-CD4 effector/memory",1.47003392385978,"391"
"60-Brd4","unknown","31-CD4 effector/memory",0.00305498981670061,"391"
"45-Dhx30","unknown","31-CD4 effector/memory",0.00351802990325418,"391"
"72-Gnl3","unknown","31-CD4 effector/memory",0.0246350364963504,"391"
"93-Hspd1","unknown","31-CD4 effector/memory",0.0143884892086331,"391"
"87-Nsrp1","unknown","31-CD4 effector/memory",0.0299048482102401,"391"
"20-Prkaca","unknown","31-CD4 effector/memory",0.444875776397516,"391"
"58-Rhoa","unknown","31-CD4 effector/memory",0.0469536053661263,"391"
"39-Tax1bp1","unknown","31-CD4 effector/memory",0.248399487836108,"391"
"19-Upf3a","unknown","31-CD4 effector/memory",0.518225039619651,"391"
"91-Zpr1","unknown","31-CD4 effector/memory",0.0492560287326834,"391"
"05-NC8","control","31-CD4 effector/memory",7.94080338266385,"391"
"30-Ccm2","unknown","31-CD4 effector/memory",0.191725529767911,"391"
"83-Dkc1","unknown","31-CD4 effector/memory",0.0100468854655057,"391"
"71-Ndufa13","unknown","31-CD4 effector/memory",0,"391"
"57-Impdh2","unknown","31-CD4 effector/memory",0.00446927374301676,"391"
"98-Mcm3ap","unknown","31-CD4 effector/memory",0,"391"
"12-Pdha1","unknown","31-CD4 effector/memory",0.0208794685226194,"391"
"13-Prkacb","unknown","31-CD4 effector/memory",1.16420155427425,"391"
"73-Rnaseh1","unknown","31-CD4 effector/memory",0.0566538802006492,"391"
"14-Tbx6","unknown","31-CD4 effector/memory",0.485790884718499,"391"
"53-Use1","unknown","31-CD4 effector/memory",0,"391"
"54-Adar","unknown","25-CD8 central memory",0.582224691922989,"391"
"64-Chd8","unknown","25-CD8 central memory",0.0832471740582255,"391"
"79-Dnmt1","unknown","25-CD8 central memory",0.0665563642000007,"391"
"48-Gpi1","unknown","25-CD8 central memory",0.260968846843908,"391"
"25-Jup","unknown","25-CD8 central memory",0.290025517209047,"391"
"80-Phb","unknown","25-CD8 central memory",0.0933926241918129,"391"
"77-Prmt5","unknown","25-CD8 central memory",0.0913650892461662,"391"
"68-Rnaseh2c","unknown","25-CD8 central memory",0.199736618981473,"391"
"75-Tex10","unknown","25-CD8 central memory",0.102630537262946,"391"
"76-Usp7","unknown","25-CD8 central memory",0.0712452520275126,"391"
"09-NC1","control","25-CD8 central memory",0.813325540619521,"391"
"88-Akirin2","unknown","25-CD8 central memory",0.138525362246227,"391"
"78-Clp1","unknown","25-CD8 central memory",0.0685560053981107,"391"
"22-Dnmt3b","unknown","25-CD8 central memory",0.352369668246445,"391"
"37-Gtf2i","unknown","25-CD8 central memory",0.447730256339391,"391"
"38-Kidins220","unknown","25-CD8 central memory",0.149375456067305,"391"
"81-Phb2","unknown","25-CD8 central memory",0.240558643294855,"391"
"95-Prpf3","unknown","25-CD8 central memory",0.128184824630863,"391"
"56-Sdhd","unknown","25-CD8 central memory",0.0696762425900593,"391"
"47-Thap1","unknown","25-CD8 central memory",0.199983109534668,"391"
"65-Vps52","unknown","25-CD8 central memory",0.316002700877785,"391"
"07-NC2","control","25-CD8 central memory",0.838529027440732,"391"
"46-Arf4","unknown","25-CD8 central memory",0.645854418061503,"391"
"62-Crkl","unknown","25-CD8 central memory",0.104844371635853,"391"
"34-Elavl1","unknown","25-CD8 central memory",0.157767826386497,"391"
"89-Hcfc1","unknown","25-CD8 central memory",0.0918936659008861,"391"
"31-Krit1","unknown","25-CD8 central memory",0.247478143913921,"391"
"23-Phgdh","unknown","25-CD8 central memory",0.386269332327424,"391"
"96-Prpf31","unknown","25-CD8 central memory",0.204902230790416,"391"
"63-Shoc2","unknown","25-CD8 central memory",0.310202762743356,"391"
"16-Tnrc6a","unknown","25-CD8 central memory",1.05175259733955,"391"
"85-Wdr77","unknown","25-CD8 central memory",0.0847863247863248,"391"
"08-NC3","control","25-CD8 central memory",0.505630221576462,"391"
"67-Arglu1","unknown","25-CD8 central memory",0.160833232408865,"391"
"51-Ctnnbl1","unknown","25-CD8 central memory",0.427829172474971,"391"
"26-Ets2","unknown","25-CD8 central memory",0.636796578870639,"391"
"82-Hdac3","unknown","25-CD8 central memory",0.0589505780714013,"391"
"92-Mcrs1","unknown","25-CD8 central memory",0.414784394250513,"391"
"86-Pnkp","unknown","25-CD8 central memory",0.290984313049474,"391"
"36-Psen1","unknown","25-CD8 central memory",0.422442244224422,"391"
"15-Slk","unknown","25-CD8 central memory",0.504321301474326,"391"
"84-Tra2b","unknown","25-CD8 central memory",0.0500208420175073,"391"
"90-Wtap","unknown","25-CD8 central memory",0.229414564493099,"391"
"06-NC4","control","25-CD8 central memory",1.40984877859636,"391"
"66-Arid4b","unknown","25-CD8 central memory",0.0278009452321379,"391"
"49-Ddx11","unknown","25-CD8 central memory",0.270208728652751,"391"
"42-Fbxl5","unknown","25-CD8 central memory",0.169330453563715,"391"
"27-Hdac7","unknown","25-CD8 central memory",0.951578947368421,"391"
"24-Mfn2","unknown","25-CD8 central memory",0.861958608918285,"391"
"74-Pno1","unknown","25-CD8 central memory",0.18558614290133,"391"
"43-Ptbp1","unknown","25-CD8 central memory",0.998508204873197,"391"
"52-Sprtn","unknown","25-CD8 central memory",0.610069101678184,"391"
"44-Trim28","unknown","25-CD8 central memory",0.305806828129559,"391"
"29-Ybx1","unknown","25-CD8 central memory",0.154776299879081,"391"
"04-NC5","control","25-CD8 central memory",1.19159558976493,"391"
"28-Asf1a","unknown","25-CD8 central memory",0.582536254242518,"391"
"94-Ddx24","unknown","25-CD8 central memory",0.0124610591900312,"391"
"32-Fth1","unknown","25-CD8 central memory",0.340983606557377,"391"
"70-Hsp90ab1","unknown","25-CD8 central memory",0.0455552040493515,"391"
"02-Morf4l2","unknown","25-CD8 central memory",0.305298258614302,"391"
"55-Ppp2r1a","unknown","25-CD8 central memory",0.0547619047619048,"391"
"50-Ptma","unknown","25-CD8 central memory",0.404017857142857,"391"
"69-Strap","unknown","25-CD8 central memory",0.0598035027765912,"391"
"35-Tsc2","unknown","25-CD8 central memory",0.117236566643405,"391"
"61-Ythdc1","unknown","25-CD8 central memory",0.250223413762288,"391"
"01-NC6","control","25-CD8 central memory",0.525054466230937,"391"
"10-Atg13","unknown","25-CD8 central memory",1.12948359196133,"391"
"21-Derl1","unknown","25-CD8 central memory",1.06036302237231,"391"
"17-Ggnbp2","unknown","25-CD8 central memory",0.450532724505327,"391"
"97-Hspa9","unknown","25-CD8 central memory",0,"391"
"11-Mov10","unknown","25-CD8 central memory",0.91685393258427,"391"
"41-Ppp6c","unknown","25-CD8 central memory",0.84489477786438,"391"
"40-Rere","unknown","25-CD8 central memory",0.622264509990485,"391"
"59-Tardbp","unknown","25-CD8 central memory",0.0448999511957052,"391"
"33-Tsg101","unknown","25-CD8 central memory",0.395308210631395,"391"
"18-Zfp110","unknown","25-CD8 central memory",0.205361199454793,"391"
"03-NC7","control","25-CD8 central memory",0.985074626865672,"391"
"60-Brd4","unknown","25-CD8 central memory",0.137444933920705,"391"
"45-Dhx30","unknown","25-CD8 central memory",0.150627615062762,"391"
"72-Gnl3","unknown","25-CD8 central memory",0,"391"
"93-Hspd1","unknown","25-CD8 central memory",0.00451043037023116,"391"
"87-Nsrp1","unknown","25-CD8 central memory",0.0909907213409159,"391"
"20-Prkaca","unknown","25-CD8 central memory",0.35691878703381,"391"
"58-Rhoa","unknown","25-CD8 central memory",0,"391"
"39-Tax1bp1","unknown","25-CD8 central memory",0.167994207096307,"391"
"19-Upf3a","unknown","25-CD8 central memory",0.301052631578947,"391"
"91-Zpr1","unknown","25-CD8 central memory",0.162856248042593,"391"
"05-NC8","control","25-CD8 central memory",1.52167349579469,"391"
"30-Ccm2","unknown","25-CD8 central memory",0.406158967956721,"391"
"83-Dkc1","unknown","25-CD8 central memory",0,"391"
"71-Ndufa13","unknown","25-CD8 central memory",0.0674955595026643,"391"
"57-Impdh2","unknown","25-CD8 central memory",0.108376608715286,"391"
"98-Mcm3ap","unknown","25-CD8 central memory",0.0100326059694006,"391"
"12-Pdha1","unknown","25-CD8 central memory",0.212580444259913,"391"
"13-Prkacb","unknown","25-CD8 central memory",0.498556631006962,"391"
"73-Rnaseh1","unknown","25-CD8 central memory",0.126814617053229,"391"
"14-Tbx6","unknown","25-CD8 central memory",0.433613941810663,"391"
"53-Use1","unknown","25-CD8 central memory",0.0426552919221541,"391"
"54-Adar","unknown","33-CD8 na<U+00EF>ve",0.955831461785104,"391"
"64-Chd8","unknown","33-CD8 na<U+00EF>ve",0.106023542767559,"391"
"79-Dnmt1","unknown","33-CD8 na<U+00EF>ve",0.037761834603805,"391"
"48-Gpi1","unknown","33-CD8 na<U+00EF>ve",0.295720958710659,"391"
"25-Jup","unknown","33-CD8 na<U+00EF>ve",0.202719420900297,"391"
"80-Phb","unknown","33-CD8 na<U+00EF>ve",0.0135269709543568,"391"
"77-Prmt5","unknown","33-CD8 na<U+00EF>ve",0.0472875761679079,"391"
"68-Rnaseh2c","unknown","33-CD8 na<U+00EF>ve",0.0504006005177934,"391"
"75-Tex10","unknown","33-CD8 na<U+00EF>ve",0.0562720186191835,"391"
"76-Usp7","unknown","33-CD8 na<U+00EF>ve",0.00754197999157073,"391"
"09-NC1","control","33-CD8 na<U+00EF>ve",1.04045956519586,"391"
"88-Akirin2","unknown","33-CD8 na<U+00EF>ve",0.0856328856328856,"391"
"78-Clp1","unknown","33-CD8 na<U+00EF>ve",0.0223147467820502,"391"
"22-Dnmt3b","unknown","33-CD8 na<U+00EF>ve",0.248025078369906,"391"
"37-Gtf2i","unknown","33-CD8 na<U+00EF>ve",0.312634077972598,"391"
"38-Kidins220","unknown","33-CD8 na<U+00EF>ve",0.0306278713629403,"391"
"81-Phb2","unknown","33-CD8 na<U+00EF>ve",0.0188812839273071,"391"
"95-Prpf3","unknown","33-CD8 na<U+00EF>ve",0.0307748671917934,"391"
"56-Sdhd","unknown","33-CD8 na<U+00EF>ve",0.00540206822040438,"391"
"47-Thap1","unknown","33-CD8 na<U+00EF>ve",0.148294297352342,"391"
"65-Vps52","unknown","33-CD8 na<U+00EF>ve",0.0602544074983263,"391"
"07-NC2","control","33-CD8 na<U+00EF>ve",0.86549988012467,"391"
"46-Arf4","unknown","33-CD8 na<U+00EF>ve",1.12597695058948,"391"
"62-Crkl","unknown","33-CD8 na<U+00EF>ve",0.0861034653115957,"391"
"34-Elavl1","unknown","33-CD8 na<U+00EF>ve",0.0466599268994479,"391"
"89-Hcfc1","unknown","33-CD8 na<U+00EF>ve",0.0604908399585206,"391"
"31-Krit1","unknown","33-CD8 na<U+00EF>ve",0.156667702828722,"391"
"23-Phgdh","unknown","33-CD8 na<U+00EF>ve",0.136219718724689,"391"
"96-Prpf31","unknown","33-CD8 na<U+00EF>ve",0.0127426729630462,"391"
"63-Shoc2","unknown","33-CD8 na<U+00EF>ve",0.0914190733430293,"391"
"16-Tnrc6a","unknown","33-CD8 na<U+00EF>ve",1.23796642533217,"391"
"85-Wdr77","unknown","33-CD8 na<U+00EF>ve",0.0258915894095047,"391"
"08-NC3","control","33-CD8 na<U+00EF>ve",0.580133175225759,"391"
"67-Arglu1","unknown","33-CD8 na<U+00EF>ve",0.0858895705521472,"391"
"51-Ctnnbl1","unknown","33-CD8 na<U+00EF>ve",1.13907550386042,"391"
"26-Ets2","unknown","33-CD8 na<U+00EF>ve",0.365891959798995,"391"
"82-Hdac3","unknown","33-CD8 na<U+00EF>ve",0.00209161263334031,"391"
"92-Mcrs1","unknown","33-CD8 na<U+00EF>ve",0.0314397224631396,"391"
"86-Pnkp","unknown","33-CD8 na<U+00EF>ve",0,"391"
"36-Psen1","unknown","33-CD8 na<U+00EF>ve",0.187617260787993,"391"
"15-Slk","unknown","33-CD8 na<U+00EF>ve",0.276008492569002,"391"
"84-Tra2b","unknown","33-CD8 na<U+00EF>ve",0.00805931656995487,"391"
"90-Wtap","unknown","33-CD8 na<U+00EF>ve",0.0893366280174872,"391"
"06-NC4","control","33-CD8 na<U+00EF>ve",0.421320514633112,"391"
"66-Arid4b","unknown","33-CD8 na<U+00EF>ve",0.00754310344827586,"391"
"49-Ddx11","unknown","33-CD8 na<U+00EF>ve",0.221557700149517,"391"
"42-Fbxl5","unknown","33-CD8 na<U+00EF>ve",0.0886732474485528,"391"
"27-Hdac7","unknown","33-CD8 na<U+00EF>ve",0,"391"
"24-Mfn2","unknown","33-CD8 na<U+00EF>ve",0.496985497800228,"391"
"74-Pno1","unknown","33-CD8 na<U+00EF>ve",0.0113973102347846,"391"
"43-Ptbp1","unknown","33-CD8 na<U+00EF>ve",0.572831423895254,"391"
"52-Sprtn","unknown","33-CD8 na<U+00EF>ve",1.32957746478873,"391"
"44-Trim28","unknown","33-CD8 na<U+00EF>ve",0.12565445026178,"391"
"29-Ybx1","unknown","33-CD8 na<U+00EF>ve",0.295991007868115,"391"
"04-NC5","control","33-CD8 na<U+00EF>ve",1.28578603716725,"391"
"28-Asf1a","unknown","33-CD8 na<U+00EF>ve",0.0240171912526861,"391"
"94-Ddx24","unknown","33-CD8 na<U+00EF>ve",0.0162677201952126,"391"
"32-Fth1","unknown","33-CD8 na<U+00EF>ve",0.0676148286313826,"391"
"70-Hsp90ab1","unknown","33-CD8 na<U+00EF>ve",0.0682995760715968,"391"
"02-Morf4l2","unknown","33-CD8 na<U+00EF>ve",0.786893704850361,"391"
"55-Ppp2r1a","unknown","33-CD8 na<U+00EF>ve",0.0490523968784838,"391"
"50-Ptma","unknown","33-CD8 na<U+00EF>ve",0.0736342042755344,"391"
"69-Strap","unknown","33-CD8 na<U+00EF>ve",0.0684817103724737,"391"
"35-Tsc2","unknown","33-CD8 na<U+00EF>ve",0.00937558597412338,"391"
"61-Ythdc1","unknown","33-CD8 na<U+00EF>ve",0.297074954296161,"391"
"01-NC6","control","33-CD8 na<U+00EF>ve",0.487549696589245,"391"
"10-Atg13","unknown","33-CD8 na<U+00EF>ve",1.52872847956855,"391"
"21-Derl1","unknown","33-CD8 na<U+00EF>ve",0.473738414006179,"391"
"17-Ggnbp2","unknown","33-CD8 na<U+00EF>ve",0.601503759398496,"391"
"97-Hspa9","unknown","33-CD8 na<U+00EF>ve",0.00383288616328095,"391"
"11-Mov10","unknown","33-CD8 na<U+00EF>ve",0.662251655629139,"391"
"41-Ppp6c","unknown","33-CD8 na<U+00EF>ve",0.0268961807423346,"391"
"40-Rere","unknown","33-CD8 na<U+00EF>ve",0.0414703110273327,"391"
"59-Tardbp","unknown","33-CD8 na<U+00EF>ve",0.0652765185856754,"391"
"33-Tsg101","unknown","33-CD8 na<U+00EF>ve",0.0550497565106924,"391"
"18-Zfp110","unknown","33-CD8 na<U+00EF>ve",0.298418972332016,"391"
"03-NC7","control","33-CD8 na<U+00EF>ve",1.10510380622837,"391"
"60-Brd4","unknown","33-CD8 na<U+00EF>ve",0.0744095761889356,"391"
"45-Dhx30","unknown","33-CD8 na<U+00EF>ve",0.0612310667096358,"391"
"72-Gnl3","unknown","33-CD8 na<U+00EF>ve",0.0452970956568079,"391"
"93-Hspd1","unknown","33-CD8 na<U+00EF>ve",0.00764175454684396,"391"
"87-Nsrp1","unknown","33-CD8 na<U+00EF>ve",0.00523560209424084,"391"
"20-Prkaca","unknown","33-CD8 na<U+00EF>ve",0.516682113067655,"391"
"58-Rhoa","unknown","33-CD8 na<U+00EF>ve",0.00611246943765281,"391"
"39-Tax1bp1","unknown","33-CD8 na<U+00EF>ve",0.0331400165700083,"391"
"19-Upf3a","unknown","33-CD8 na<U+00EF>ve",0.168371696504689,"391"
"91-Zpr1","unknown","33-CD8 na<U+00EF>ve",0.0251193167545843,"391"
"05-NC8","control","33-CD8 na<U+00EF>ve",5.04770164787511,"391"
"30-Ccm2","unknown","33-CD8 na<U+00EF>ve",0.0909558949716835,"391"
"83-Dkc1","unknown","33-CD8 na<U+00EF>ve",0.00929713648196356,"391"
"71-Ndufa13","unknown","33-CD8 na<U+00EF>ve",0,"391"
"57-Impdh2","unknown","33-CD8 na<U+00EF>ve",0.104448046101207,"391"
"98-Mcm3ap","unknown","33-CD8 na<U+00EF>ve",0.0686237133053755,"391"
"12-Pdha1","unknown","33-CD8 na<U+00EF>ve",0.180931403398364,"391"
"13-Prkacb","unknown","33-CD8 na<U+00EF>ve",0.532628320866649,"391"
"73-Rnaseh1","unknown","33-CD8 na<U+00EF>ve",0,"391"
"14-Tbx6","unknown","33-CD8 na<U+00EF>ve",0.350897245399474,"391"
